symbol,status,display_label,signal,previous_signal,signal_date,sector,industry,trend,momentum,optionable,reason
ARLO,UNCHANGED,UNCHANGED,,SELL,"Aug 12, 2026",Industrials,Building Products & Equipment,,,,Previously inactive symbol is absent
ARLP,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Energy,Thermal Coal,UPTREND,MOVING DOWN,,No active BUY transition
ARMK,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Industrials,Specialty Business Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AROC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Energy,Oil & Gas Equipment & Services,DOWNTREND,MOVING UP,,No active BUY transition
AROW,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 13, 2026",Financials,Banks - Regional,DOWNTREND,MOVING DOWN,,No active BUY transition
ARQT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 27, 2026",Health Care,Biotechnology,NEUTRAL,MOVING UP,,No active BUY transition
ARR,UNCHANGED,UNCHANGED,,SELL,"Jul 20, 2026",Real Estate,REIT - Mortgage,,,,Previously inactive symbol is absent
ARTNA,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 17, 2026",Utilities,Utilities - Regulated Water,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
ARTV,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,,,,Previously inactive symbol is absent
ARW,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Technology,Electronics & Computer Distribution,NEUTRAL,MOVING UP,,No active BUY transition
ARWR,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ASA,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Financials,Closed-End Fund - Equity,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ASB,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 17, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
ASGI,REMOVED,❌ REMOVED,,BUY,"Aug 11, 2026",Financials,Closed-End Fund - Equity,,,,Prior BUY is missing or no longer rated BUY
ASH,LEADER,🚀 LEADER,BUY,BUY,"Jul 31, 2026",Materials,Specialty Chemicals,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ASIC,UNCHANGED,UNCHANGED,,,,Financials,Insurance - Property & Casualty,,,,Previously inactive symbol is absent
ASIX,UNCHANGED,UNCHANGED,,SELL,"Jul 28, 2026",Materials,Chemicals,,,,Previously inactive symbol is absent
ASMB,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ASML,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Technology,Semiconductor Equipment & Materials,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ASND,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 16, 2026",Health Care,Biotechnology,DOWNTREND,MOVING UP,,No active BUY transition
ASO,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 12, 2026",Discretionary,Specialty Retail,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
ASR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 09, 2026",Industrials,Airports & Air Services,DOWNTREND,MOVING DOWN,,No active BUY transition
ASST,UNCHANGED,UNCHANGED,,,,Financials,Asset Management,,,,Previously inactive symbol is absent
ASTE,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Industrials,Farm & Heavy Construction Machinery,DOWNTREND,MOVING DOWN,,No active BUY transition
ASTH,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Health Care,Medical Care Facilities,NEUTRAL,MOVING UP,,No active BUY transition
ASTS,UNCHANGED,UNCHANGED,,,,Technology,Communication Equipment,NEUTRAL,,,No active BUY transition
ASX,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ATEN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Technology,Software - Infrastructure,DOWNTREND,MOVING DOWN,,No active BUY transition
ATEX,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 09, 2026",Communication,Telecom Services,NEUTRAL,MOVING DOWN,,No active BUY transition
ATHM,UNCHANGED,UNCHANGED,,SELL,"Aug 06, 2026",Communication,Internet Content & Information,,,,Previously inactive symbol is absent
ATI,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Metal Fabrication,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ATII,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
ATKR,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 04, 2026",Industrials,Electrical Equipment & Parts,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
ATLC,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Financials,Credit Services,NEUTRAL,MOVING DOWN,,No active BUY transition
ATLO,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ATMU,UNCHANGED,UNCHANGED,,,,Discretionary,Auto Parts,DOWNTREND,,,No active BUY transition
ATNI,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Communication,Telecom Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ATO,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Utilities,Utilities - Regulated Gas,DOWNTREND,MOVING DOWN,,No active BUY transition
ATR,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Health Care,Medical Instruments & Supplies,UPTREND,MOVING DOWN,,No active BUY transition
ATRC,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Health Care,Medical Instruments & Supplies,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ATRO,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ATS,UNCHANGED,UNCHANGED,,SELL,"Aug 07, 2026",Industrials,Specialty Industrial Machinery,,,,Previously inactive symbol is absent
AU,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Materials,Gold,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AUB,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
AUBN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,No active BUY transition
AUGO,UNCHANGED,UNCHANGED,,,,Materials,Gold,UPTREND,,,No active BUY transition
AUPH,UNCHANGED,UNCHANGED,,SELL,"Jul 02, 2026",Health Care,Biotechnology,,,,Previously inactive symbol is absent
AVA,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Utilities,Utilities - Diversified,DOWNTREND,MOVING DOWN,,No active BUY transition
AVAH,UNCHANGED,UNCHANGED,,,,Health Care,Medical Care Facilities,,,,Previously inactive symbol is absent
AVAV,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AVB,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 24, 2026",Real Estate,REIT - Residential,DOWNTREND,MOVING DOWN,,No active BUY transition
AVBC,UNCHANGED,UNCHANGED,,,,Financials,Banks - Regional,,,,Previously inactive symbol is absent
AVBP,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,DOWNTREND,,,No active BUY transition
AVGO,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 04, 2026",Technology,Semiconductors,NEUTRAL,MOVING DOWN,,Existing BUY momentum is weakening
AVK,REMOVED,❌ REMOVED,,BUY,"Aug 11, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
AVNT,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Materials,Specialty Chemicals,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AVNW,UNCHANGED,UNCHANGED,,,,Technology,Communication Equipment,,,,Previously inactive symbol is absent
AVO,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Staples,Food Distribution,,,,Prior BUY is missing or no longer rated BUY
AVPT,UNCHANGED,UNCHANGED,,SELL,"Aug 13, 2026",Technology,Software - Infrastructure,,,,Previously inactive symbol is absent
AVT,LEADER,🚀 LEADER,BUY,BUY,"Aug 03, 2026",Technology,Electronics & Computer Distribution,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AVTR,UNCHANGED,UNCHANGED,,SELL,"Aug 10, 2026",Health Care,Medical Instruments & Supplies,,,,Previously inactive symbol is absent
AVY,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Discretionary,Packaging & Containers,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AWF,REMOVED,❌ REMOVED,,BUY,"Aug 14, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
AWI,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Industrials,Building Products & Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AWK,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Utilities,Utilities - Regulated Water,UPTREND,MOVING DOWN,,No active BUY transition
AWP,UNCHANGED,UNCHANGED,,SELL,"Aug 03, 2026",Financials,Closed-End Fund - Foreign,,,,Previously inactive symbol is absent
AWR,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 17, 2026",Utilities,Utilities - Regulated Water,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
AX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
AXGN,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Health Care,Medical Devices,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AXON,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AXP,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Financials,Credit Services,NEUTRAL,MOVING DOWN,,No active BUY transition
AXR,UNCHANGED,UNCHANGED,,SELL,"Jul 28, 2026",Real Estate,Real Estate - Development,,,,Previously inactive symbol is absent
AXS,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Financials,Insurance - Specialty,DOWNTREND,MOVING DOWN,,No active BUY transition
AXTA,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Materials,Specialty Chemicals,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AXTI,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Technology,Semiconductor Equipment & Materials,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AYI,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Industrials,Electrical Equipment & Parts,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AZN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 13, 2026",Health Care,Drug Manufacturers - General,DOWNTREND,MOVING DOWN,,No active BUY transition
AZO,REMOVED,❌ REMOVED,SELL,BUY,"Aug 17, 2026",Discretionary,Auto Parts,DOWNTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
AZTA,LEADER,🚀 LEADER,BUY,BUY,"Jul 24, 2026",Health Care,Medical Instruments & Supplies,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
AZZ,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Industrials,Specialty Business Services,UPTREND,MOVING DOWN,,No active BUY transition
B,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Materials,Gold,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BA,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BABA,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Discretionary,Internet Retail,UPTREND,MOVING DOWN,,No active BUY transition
BAC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 22, 2026",Financials,Banks - Diversified,UPTREND,MOVING DOWN,,No active BUY transition
BACC,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
BAH,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Industrials,Consulting Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BALL,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Discretionary,Packaging & Containers,NEUTRAL,MOVING DOWN,,No active BUY transition
BAM,UNCHANGED,UNCHANGED,,,,Financials,Asset Management,UPTREND,,,No active BUY transition
BANC,UNCHANGED,UNCHANGED,,SELL,"Jul 28, 2026",Financials,Banks - Regional,,,,Previously inactive symbol is absent
BAND,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 21, 2026",Technology,Software - Infrastructure,DOWNTREND,MOVING UP,,No active BUY transition
BANF,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
BANR,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BANX,REMOVED,❌ REMOVED,,BUY,"Aug 04, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
BAP,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 09, 2026",Financials,Banks - Regional,NEUTRAL,MOVING DOWN,,No active BUY transition
BARK,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Discretionary,Specialty Retail,,,,Prior BUY is missing or no longer rated BUY
BATRA,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 17, 2026",Communication,Entertainment,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
BATRK,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Communication,Entertainment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BAX,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 31, 2026",Health Care,Medical Instruments & Supplies,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
BBGI,REMOVED,❌ REMOVED,,BUY,"Aug 06, 2026",Communication,Broadcasting,,,,Prior BUY is missing or no longer rated BUY
BBIO,REMOVED,❌ REMOVED,SELL,BUY,"Aug 17, 2026",Health Care,Biotechnology,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
BBN,REMOVED,❌ REMOVED,,BUY,"Aug 12, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
BBNX,UNCHANGED,UNCHANGED,,,,Health Care,Medical Devices,,,,Previously inactive symbol is absent
BBSI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 27, 2026",Industrials,Staffing & Employment Services,DOWNTREND,MOVING DOWN,,No active BUY transition
BBT,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BBUC,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Industrials,Conglomerates,DOWNTREND,MOVING UP,,No active BUY transition
BBW,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Discretionary,Specialty Retail,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BBWI,UNCHANGED,UNCHANGED,,SELL,"Aug 11, 2026",Discretionary,Specialty Retail,,,,Previously inactive symbol is absent
BBY,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Discretionary,Specialty Retail,UPTREND,MOVING UP,,No active BUY transition
BC,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Discretionary,Recreational Vehicles,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BCAL,UNCHANGED,UNCHANGED,,SELL,"Aug 07, 2026",Financials,Banks - Regional,,,,Previously inactive symbol is absent
BCAT,REMOVED,❌ REMOVED,,BUY,"Aug 05, 2026",Financials,Closed-End Fund - Equity,,,,Prior BUY is missing or no longer rated BUY
BCAX,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,,,,Previously inactive symbol is absent
BCC,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 05, 2026",Materials,Lumber & Wood Production,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
BCE,REMOVED,❌ REMOVED,,BUY,"Aug 07, 2026",Communication,Telecom Services,,,,Prior BUY is missing or no longer rated BUY
BCH,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
BCO,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 05, 2026",Industrials,Security & Protection Services,UPTREND,MOVING DOWN,,No active BUY transition
BCPC,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Materials,Specialty Chemicals,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BCS,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 14, 2026",Financials,Banks - Diversified,UPTREND,MOVING DOWN,,No active BUY transition
BCSF,REMOVED,❌ REMOVED,,BUY,"Aug 05, 2026",Financials,Asset Management,,,,Prior BUY is missing or no longer rated BUY
BCV,UNCHANGED,UNCHANGED,,,,Financials,Closed-End Fund - Debt,UPTREND,,,No active BUY transition
BCX,REMOVED,❌ REMOVED,,BUY,"Jul 23, 2026",Financials,Closed-End Fund - Equity,,,,Prior BUY is missing or no longer rated BUY
BDC,LEADER,🚀 LEADER,BUY,BUY,"Aug 03, 2026",Technology,Communication Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BDCI,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
BDL,UNCHANGED,UNCHANGED,,,,Discretionary,Restaurants,UPTREND,,,No active BUY transition
BDSX,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Health Care,Diagnostics & Research,,,,Prior BUY is missing or no longer rated BUY
BDX,LEADER,🚀 LEADER,BUY,BUY,"Jun 29, 2026",Health Care,Medical Instruments & Supplies,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BE,NEW_BUY,NEW BUY,BUY,SELL,"Aug 17, 2026",Industrials,Electrical Equipment & Parts,NEUTRAL,MOVING DOWN,,BUY triggered since the previous file
BEAG,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
BEAM,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 13, 2026",Health Care,Biotechnology,DOWNTREND,MOVING UP,,No active BUY transition
BEKE,UNCHANGED,UNCHANGED,,SELL,"Aug 13, 2026",Real Estate,Real Estate Services,,,,Previously inactive symbol is absent
BELFA,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Technology,Electronic Components,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BELFB,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 07, 2026",Technology,Electronic Components,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
BEN,LEADER,🚀 LEADER,BUY,BUY,"Aug 03, 2026",Financials,Asset Management,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BEP,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Utilities,Utilities - Renewable,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BEPC,UNCHANGED,UNCHANGED,,,,Utilities,Utilities - Renewable,UPTREND,,,No active BUY transition
BETR,UNCHANGED,UNCHANGED,,,,Financials,Mortgage Finance,,,,Previously inactive symbol is absent
BF/A,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Staples,Beverages - Wineries & Distilleries,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BF/B,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Staples,Beverages - Wineries & Distilleries,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BFAM,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Discretionary,Personal Services,DOWNTREND,MOVING DOWN,,No active BUY transition
BFC,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BFH,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 17, 2026",Financials,Credit Services,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
BFS,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 09, 2026",Real Estate,REIT - Retail,DOWNTREND,MOVING DOWN,,No active BUY transition
BFST,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
BG,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Staples,Farm Products,DOWNTREND,MOVING UP,,No active BUY transition
BGB,REMOVED,❌ REMOVED,,BUY,"Aug 12, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
BGC,UNCHANGED,UNCHANGED,,SELL,"Aug 06, 2026",Financials,Capital Markets,,,,Previously inactive symbol is absent
BGH,UNCHANGED,UNCHANGED,,SELL,"Jul 24, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
BGR,UNCHANGED,UNCHANGED,,SELL,"Aug 06, 2026",Financials,Closed-End Fund - Equity,,,,Previously inactive symbol is absent
BGT,REMOVED,❌ REMOVED,,BUY,"Jul 15, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
BGX,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
BH,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 20, 2026",Discretionary,Restaurants,UPTREND,MOVING DOWN,,No active BUY transition
BHB,UNCHANGED,UNCHANGED,,,,Financials,Banks - Regional,UPTREND,,,No active BUY transition
BHE,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Technology,Electronic Components,DOWNTREND,MOVING DOWN,,No active BUY transition
BHF,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 21, 2026",Financials,Insurance - Life,DOWNTREND,MOVING DOWN,,No active BUY transition
BHP,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Materials,Other Industrial Metals & Mining,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BHRB,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
BIIB,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Health Care,Drug Manufacturers - General,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
BILI,UNCHANGED,UNCHANGED,,SELL,"Aug 13, 2026",Communication,Internet Content & Information,,,,Previously inactive symbol is absent
BILL,REMOVED,❌ REMOVED,SELL,BUY,"Aug 17, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
BIO,LEADER,🚀 LEADER,BUY,BUY,"Jul 22, 2026",Health Care,Medical Devices,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
